config,hop,module,helloOverhead,DDOverhead,LSROverhead,LSUOverhead,LSACKOverhead,total
fail10_test1,1,0.0.9.4,18028,39592,108,18116,4024,79868
fail10_test1,1,0.0.9.5,18080,29968,1296,17504,3264,70112
fail10_test1,1,0.0.9.6,16720,82188,144,13860,7356,120268
fail10_test1,1,0.0.10.1,17544,50172,900,20412,5024,94052
fail10_test1,1,0.0.10.2,17792,49392,1296,24036,5044,97560
fail10_test1,1,0.0.10.3,17152,70820,1512,22060,5860,117404
fail10_test1,1,0.0.10.4,18368,21728,144,12120,2132,54492
fail10_test1,1,0.0.10.5,18324,29844,228,11228,3152,62776
fail10_test1,1,0.0.10.6,18128,34220,120,21552,4056,78076
fail10_test1,1,0.0.11.1,17248,71052,252,15096,6448,110096
fail10_test1,1,0.0.11.2,17648,46460,72,19768,4716,88664
fail10_test1,1,0.0.11.3,17544,67036,72,21364,7108,113124
fail10_test1,1,0.0.11.4,17880,57752,0,20716,6108,102456
fail10_test1,1,0.0.11.5,18080,43408,144,20060,4112,85804
fail10_test1,1,0.0.11.6,17692,63128,0,15404,6920,103144
fail10_test2,1,0.0.1.1,16924,77072,624,21036,7524,123180
fail10_test2,1,0.0.1.2,17732,57008,372,26800,5920,107832
fail10_test2,1,0.0.1.3,17460,64932,360,18836,6316,107904
fail10_test2,1,0.0.1.4,17932,48700,324,25276,5680,97912
fail10_test2,1,0.0.1.5,17252,68800,540,22752,7196,116540
fail10_test2,1,0.0.1.6,17152,66344,276,23372,6512,113656
fail10_test2,1,0.0.2.1,17208,73544,396,22620,6648,120416
fail10_test2,1,0.0.2.2,17104,79292,1908,27588,6000,131892
fail10_test2,1,0.0.2.3,17544,62160,360,14984,4932,99980
fail10_test2,1,0.0.2.4,17740,62864,72,23488,6304,110468
fail10_test2,1,0.0.2.5,17256,69588,492,17148,7380,111864
fail10_test2,1,0.0.2.6,17932,46728,36,24944,4752,94392
fail10_test2,1,0.0.3.1,17544,62468,564,21180,7196,108952
fail10_test2,1,0.0.3.2,16656,80336,1224,22348,6612,127176
fail10_test2,1,0.0.3.3,17244,69396,252,19336,4852,111080
fail10_test2,1,0.0.3.4,17492,69344,288,17136,7272,111532
fail10_test2,1,0.0.3.5,17684,49164,648,19288,4276,91060
fail10_test2,1,0.0.3.6,17492,60256,144,14780,6292,98964
fail10_test2,1,0.0.4.1,17440,46288,2364,24372,3200,93664
fail10_test2,1,0.0.4.2,17500,61268,216,16400,5216,100600
fail10_test2,1,0.0.4.3,17688,51716,504,19408,5464,94780
fail10_test2,1,0.0.4.4,17928,54484,144,18504,5860,96920
fail10_test2,1,0.0.4.5,18080,23344,144,17460,3148,62176
fail10_test2,1,0.0.4.6,17636,49420,72,14024,3784,84936
fail10_test2,1,0.0.5.1,17928,51576,288,16016,5484,91292
fail10_test2,1,0.0.5.2,17400,47760,1404,21112,4780,92456
fail10_test2,1,0.0.5.3,17244,53164,1296,21816,4504,98024
fail10_test2,1,0.0.5.4,17448,60972,684,21096,6528,106728
fail10_test2,1,0.0.5.5,17692,39612,72,17324,4848,79548
fail10_test2,1,0.0.5.6,17892,44976,108,19104,5748,87828
fail10_test2,1,0.0.6.1,18172,34076,144,24972,4104,81468
fail10_test2,1,0.0.6.2,16724,67800,360,12664,4840,102388
fail10_test2,1,0.0.6.3,16884,76168,288,17652,5588,116580
fail10_test2,1,0.0.6.4,16860,94144,216,20736,9740,141696
fail10_test2,1,0.0.6.5,17404,60876,1152,30352,5332,115116
fail10_test2,1,0.0.6.6,16712,86920,324,16528,7552,128036
fail10_test2,1,0.0.7.1,17056,66204,408,21384,7540,112592
fail10_test2,1,0.0.7.2,17688,57052,144,18804,5344,99032
fail10_test2,1,0.0.7.3,18416,33888,144,21084,3664,77196
fail10_test2,1,0.0.7.4,17488,66700,432,25576,7092,117288
fail10_test2,1,0.0.7.5,16760,95052,504,21140,8940,142396
fail10_test2,1,0.0.7.6,16568,108060,108,19908,9424,154068
fail10_test2,1,0.0.8.1,17248,69596,288,18796,7188,113116
fail10_test2,1,0.0.8.2,17536,57380,1080,17288,5192,98476
fail10_test2,1,0.0.8.3,18176,35472,108,18076,4080,75912
fail10_test2,1,0.0.8.4,17500,61452,540,15324,6144,100960
fail10_test2,1,0.0.8.5,17884,39604,1440,24648,3680,87256
fail10_test2,1,0.0.8.6,17884,44652,180,20388,3120,86224
fail10_test2,1,0.0.9.1,17740,48812,252,16136,6100,89040
fail10_test2,1,0.0.9.2,17740,39560,108,16444,4724,78576
fail10_test2,1,0.0.9.3,18076,35540,180,16232,3748,73776
fail10_test2,1,0.0.9.4,17880,38256,180,13476,4184,73976
fail10_test2,1,0.0.9.5,17348,39412,1620,13624,3404,75408
fail10_test2,1,0.0.9.6,17932,47880,0,12340,3872,82024
fail10_test2,1,0.0.10.1,18080,43316,144,20532,4068,86140
fail10_test2,1,0.0.10.2,17548,54564,468,17304,5888,95772
fail10_test2,1,0.0.10.3,17248,49144,1548,19240,5008,92188
fail10_test2,1,0.0.10.4,17200,54540,216,13576,3464,88996
fail10_test2,1,0.0.10.5,17932,40952,144,18976,4488,82492
fail10_test2,1,0.0.10.6,18128,33616,984,21468,3564,77760
fail10_test2,1,0.0.11.1,17052,79088,648,22612,7536,126936
fail10_test2,1,0.0.11.2,17340,72416,216,19968,6204,116144
fail10_test2,1,0.0.11.3,17692,61432,108,24004,6636,109872
fail10_test2,1,0.0.11.4,16960,80156,300,19828,7652,124896
fail10_test2,1,0.0.11.5,16812,95176,216,22144,8068,142416
fail10_test2,1,0.0.11.6,16576,90392,0,18348,7572,132888
fail10_test3,1,0.0.1.1,18140,40652,288,17956,4076,81112
fail10_test3,1,0.0.1.2,17208,73092,432,15860,6300,112892
fail10_test3,1,0.0.1.3,17452,65044,360,24620,6588,114064
fail10_test3,1,0.0.1.4,17208,74604,396,29112,7660,128980
fail10_test3,1,0.0.1.5,16564,99024,576,24212,9260,149636
fail10_test3,1,0.0.1.6,17688,58444,252,21316,6448,104148
fail10_test3,1,0.0.2.1,18076,40664,252,19308,4656,82956
fail10_test3,1,0.0.2.2,17636,54928,936,18668,5216,97384
fail10_test3,1,0.0.2.3,17688,54580,216,18360,4908,95752
fail10_test3,1,0.0.2.4,16952,75184,900,22240,7812,123088
fail10_test3,1,0.0.2.5,17052,73940,1548,23220,5856,121616
fail10_test3,1,0.0.2.6,17452,49972,216,21800,5676,95116
fail10_test3,1,0.0.3.1,17636,54272,1188,19692,4592,97380
fail10_test3,1,0.0.3.2,17936,28436,1992,21800,2864,73028
fail10_test3,1,0.0.3.3,17932,47584,216,18456,4576,88764
fail10_test3,1,0.0.3.4,17540,56936,288,14944,4524,94232
fail10_test3,1,0.0.3.5,17880,34120,900,18356,2020,73276
fail10_test3,1,0.0.3.6,17112,60236,72,11128,5716,94264
fail10_test3,1,0.0.4.1,16616,89724,2268,19552,5600,133760
fail10_test3,1,0.0.4.2,16324,95216,396,14864,4388,131188
fail10_test3,1,0.0.4.3,17448,69272,252,19572,7160,113704
fail10_test3,1,0.0.4.4,17540,61120,252,17620,5656,102188
fail10_test3,1,0.0.4.5,18228,33964,180,13504,3776,69652
fail10_test3,1,0.0.4.6,17784,36964,36,11748,3672,70204
fail10_test3,1,0.0.5.1,17544,58260,396,20360,6140,102700
fail10_test3,1,0.0.5.2,17196,77988,612,20804,7720,124320
fail10_test3,1,0.0.5.3,17884,47596,468,23424,4012,93384
fail10_test3,1,0.0.5.4,17452,57440,192,16196,6408,97688
fail10_test3,1,0.0.5.5,18612,25780,84,16060,3052,63588
fail10_test3,1,0.0.5.6,18224,27292,108,16480,3296,65400
fail10_test3,1,0.0.6.1,17884,42116,792,17992,4508,83292
fail10_test3,1,0.0.6.2,17116,58452,288,16860,4600,97316
fail10_test3,1,0.0.6.3,17788,54484,216,20152,5764,98404
fail10_test3,1,0.0.6.4,17544,65356,252,16152,6868,106172
fail10_test3,1,0.0.6.5,18136,36568,216,17132,3768,75820
fail10_test3,1,0.0.6.6,17928,46280,72,13928,4768,82976
fail10_test3,1,0.0.7.1,18372,33944,144,21656,3884,78000
fail10_test3,1,0.0.7.2,17156,70860,300,14876,7904,111096
fail10_test3,1,0.0.7.3,17496,71180,252,18028,7624,114580
fail10_test3,1,0.0.7.4,18180,40784,72,22488,4840,86364
fail10_test3,1,0.0.7.5,17740,46072,792,15964,5312,85880
fail10_test3,1,0.0.7.6,17892,42552,0,15700,4996,81140
fail10_test3,1,0.0.8.1,17452,62244,396,16896,6384,103372
fail10_test3,1,0.0.8.2,17732,53212,1584,27236,2964,102728
fail10_test3,1,0.0.8.3,17832,50756,1584,23080,3964,97216
fail10_test3,1,0.0.8.4,17736,47648,360,11436,3684,80864
fail10_test3,1,0.0.8.5,17348,48032,1332,18024,3292,88028
fail10_test3,1,0.0.8.6,17688,39460,252,17492,3660,78552
fail10_test3,1,0.0.9.1,16760,80332,360,26160,8416,132028
fail10_test3,1,0.0.9.2,16756,77432,480,18908,5608,119184
fail10_test3,1,0.0.9.3,17444,68188,1584,24344,4972,116532
fail10_test3,1,0.0.9.4,17984,42064,1224,18256,2468,81996
fail10_test3,1,0.0.9.5,17732,47640,2232,27816,3708,99128
fail10_test3,1,0.0.9.6,16816,91508,180,14832,7128,130464
fail10_test3,1,0.0.10.1,16028,90696,1596,16724,7924,132968
fail10_test3,1,0.0.10.2,16716,91432,216,23432,9232,141028
fail10_test3,1,0.0.10.3,17244,74700,396,27244,8464,128048
fail10_test3,1,0.0.10.4,16524,86552,360,19124,6308,128868
fail10_test3,1,0.0.10.5,17444,66340,264,16968,4832,105848
fail10_test3,1,0.0.10.6,18320,35552,36,28532,3780,86220
fail10_test3,1,0.0.11.1,17640,38376,144,15540,3260,74960
fail10_test3,1,0.0.11.2,17884,47668,216,25008,4928,95704
fail10_test3,1,0.0.11.3,16820,88368,324,22248,8024,135784
fail10_test3,1,0.0.11.4,16580,78544,180,28176,8496,131976
fail10_test3,1,0.0.11.5,16568,96696,684,23332,9380,146660
fail10_test3,1,0.0.11.6,17732,62944,180,17844,5108,103808
fail10_test4,1,0.0.1.1,16328,101360,792,17756,9256,145492
fail10_test4,1,0.0.1.2,17408,65244,360,21308,7504,111824
fail10_test4,1,0.0.1.3,17652,56864,288,18672,6548,100024
fail10_test4,1,0.0.1.4,18080,41956,300,21016,4740,86092
fail10_test4,1,0.0.1.5,18376,32508,324,23948,3260,78416
fail10_test4,1,0.0.1.6,17252,69152,180,23272,8048,117904
fail10_test4,1,0.0.2.1,17492,68104,324,24416,5572,115908
fail10_test4,1,0.0.2.2,17540,59004,1440,21608,4980,104572
fail10_test4,1,0.0.2.3,18520,21768,36,17708,1352,59384
fail10_test4,1,0.0.2.4,18124,36672,1884,22036,3400,82116
fail10_test4,1,0.0.2.5,17004,84440,900,13912,6184,122440
fail10_test4,1,0.0.2.6,17012,84724,252,23132,7236,132356
fail10_test4,1,0.0.3.1,17636,50372,252,20624,5784,94668
fail10_test4,1,0.0.3.2,17448,63844,360,22572,5720,109944
fail10_test4,1,0.0.3.3,17008,85760,396,14720,7940,125824
fail10_test4,1,0.0.3.4,18128,40892,108,16076,3440,78644
fail10_test4,1,0.0.3.5,17884,40684,252,22396,3944,85160
fail10_test4,1,0.0.3.6,16708,72528,1224,17712,7028,115200
fail10_test4,1,0.0.4.1,16908,66700,2352,22532,4576,113068
fail10_test4,1,0.0.4.2,17292,67904,396,19132,5512,110236
fail10_test4,1,0.0.4.3,16964,81448,1560,23064,6184,129220
fail10_test4,1,0.0.4.4,17640,59696,216,23848,5852,107252
fail10_test4,1,0.0.4.5,17248,76084,264,17432,7904,118932
fail10_test4,1,0.0.4.6,17000,69996,108,15492,3976,106572
fail10_test4,1,0.0.5.1,17348,69388,252,17480,6696,111164
fail10_test4,1,0.0.5.2,18180,39640,972,20580,3664,83036
fail10_test4,1,0.0.5.3,17980,39468,180,13852,3732,75212
fail10_test4,1,0.0.5.4,16912,82856,504,16252,8048,124572
fail10_test4,1,0.0.5.5,17452,70792,180,20160,7520,116104
fail10_test4,1,0.0.5.6,17788,54816,108,21968,5132,99812
fail10_test4,1,0.0.6.1,17492,61104,1332,21336,4644,105908
fail10_test4,1,0.0.6.2,18136,32584,108,11456,2768,65052
fail10_test4,1,0.0.6.3,18224,33996,180,15648,3536,71584
fail10_test4,1,0.0.6.4,17984,44892,180,18052,4736,85844
fail10_test4,1,0.0.6.5,18612,24528,108,23040,2908,69196
fail10_test4,1,0.0.6.6,17844,50448,216,18372,6096,92976
fail10_test4,1,0.0.7.1,17544,65180,324,21232,7320,111600
fail10_test4,1,0.0.7.2,17792,51868,180,21976,5236,97052
fail10_test4,1,0.0.7.3,17356,66696,324,17504,7440,109320
fail10_test4,1,0.0.7.4,17396,58540,360,20852,5476,102624
fail10_test4,1,0.0.7.5,17396,68192,396,21012,7020,114016
fail10_test4,1,0.0.7.6,17444,74232,36,21420,7612,120744
fail10_test4,1,0.0.8.1,16804,78916,612,21096,7724,125152
fail10_test4,1,0.0.8.2,17196,80804,228,21644,8456,128328
fail10_test4,1,0.0.8.3,16904,88832,288,25296,8616,139936
fail10_test4,1,0.0.8.4,16956,65628,1476,19628,5036,108724
fail10_test4,1,0.0.8.5,16224,84904,1512,17508,6584,126732
fail10_test4,1,0.0.8.6,17204,62752,336,24992,6176,111460
fail10_test4,1,0.0.9.1,17004,63944,1152,20056,5700,107856
fail10_test4,1,0.0.9.2,17200,52076,216,22668,4612,96772
fail10_test4,1,0.0.9.3,17160,79016,336,19404,7400,123316
fail10_test4,1,0.0.9.4,18812,8120,144,21584,1028,49688
fail10_test4,1,0.0.9.5,18320,28824,72,17464,2544,67224
fail10_test4,1,0.0.9.6,17884,52180,36,18540,5676,94316
fail10_test4,1,0.0.10.1,17892,46124,576,23348,4832,92772
fail10_test4,1,0.0.10.2,16816,62760,972,19756,6228,106532
fail10_test4,1,0.0.10.3,16280,101800,1272,27488,7712,154552
fail10_test4,1,0.0.10.4,16088,103968,720,15844,7868,144488
fail10_test4,1,0.0.10.5,16900,97692,336,16952,9632,141512
fail10_test4,1,0.0.10.6,17440,70772,180,22940,7752,119084
fail10_test4,1,0.0.11.1,17884,50784,36,21060,4464,94228
fail10_test4,1,0.0.11.2,17792,39600,144,22728,3228,83492
fail10_test4,1,0.0.11.3,16808,84328,252,22988,8460,132836
fail10_test4,1,0.0.11.4,16864,88680,0,20572,9828,135944
fail10_test4,1,0.0.11.5,17936,46228,972,31384,4488,101008
fail10_test4,1,0.0.11.6,17252,76600,108,17476,6416,117852
fail10_test5,1,0.0.1.1,17692,56792,396,18372,4904,98156
fail10_test5,1,0.0.1.2,16976,69432,756,16804,6820,110788
fail10_test5,1,0.0.1.3,16516,97644,648,22360,8760,145928
fail10_test5,1,0.0.1.4,17212,65036,360,25420,7012,115040
fail10_test5,1,0.0.1.5,17508,57020,252,19404,6468,100652
fail10_test5,1,0.0.1.6,18136,32572,144,22788,3836,77476
fail10_test5,1,0.0.2.1,16772,84312,516,15400,8524,125524
fail10_test5,1,0.0.2.2,18084,34200,72,26200,4544,83100
fail10_test5,1,0.0.2.3,17684,60144,396,20476,6504,105204
fail10_test5,1,0.0.2.4,18076,45232,216,23176,4468,91168
fail10_test5,1,0.0.2.5,17836,42144,360,24772,4996,90108
fail10_test5,1,0.0.2.6,17444,66756,180,20104,7556,112040
fail10_test5,1,0.0.3.1,17736,58704,1152,26552,5060,109204
fail10_test5,1,0.0.3.2,17740,51684,504,19544,4804,94276
fail10_test5,1,0.0.3.3,17104,77644,324,18152,7420,120644
fail10_test5,1,0.0.3.4,16908,87344,396,19720,7644,132012
fail10_test5,1,0.0.3.5,16612,83252,864,23168,6660,130556
fail10_test5,1,0.0.3.6,17048,80944,144,13980,5248,117364
fail10_test5,1,0.0.4.1,17496,57168,1944,22708,5136,104452
fail10_test5,1,0.0.4.2,17392,58624,144,13344,4180,93684
fail10_test5,1,0.0.4.3,17888,44976,540,21472,4868,89744
fail10_test5,1,0.0.4.4,17392,65088,432,20248,5220,108380
fail10_test5,1,0.0.4.5,17684,60376,156,21164,6244,105624
fail10_test5,1,0.0.4.6,18612,25788,144,23612,3060,71216
fail10_test5,1,0.0.5.1,16872,92516,420,17400,9308,136516
fail10_test5,1,0.0.5.2,17440,67004,144,21060,6560,112208
fail10_test5,1,0.0.5.3,17684,54464,828,20600,4920,98496
fail10_test5,1,0.0.5.4,17588,69484,252,19828,6552,113704
fail10_test5,1,0.0.5.5,16820,81748,252,20500,8452,127772
fail10_test5,1,0.0.5.6,17944,38228,108,24748,5124,86152
fail10_test5,1,0.0.6.1,17744,59840,252,17816,5816,101468
fail10_test5,1,0.0.6.2,17496,57168,288,19208,5772,99932
fail10_test5,1,0.0.6.3,17888,46224,216,18156,4736,87220
fail10_test5,1,0.0.6.4,17692,58556,180,25432,6904,108764
fail10_test5,1,0.0.6.5,17056,77564,396,23552,8384,126952
fail10_test5,1,0.0.6.6,18028,50660,72,15648,5200,89608
fail10_test5,1,0.0.7.1,18368,32652,180,19000,3548,73748
fail10_test5,1,0.0.7.2,17748,51948,180,14392,5692,89960
fail10_test5,1,0.0.7.3,17936,42364,180,21716,4680,86876
fail10_test5,1,0.0.7.4,16808,91884,576,22120,8952,140340
fail10_test5,1,0.0.7.5,17200,72476,108,19148,7356,116288
fail10_test5,1,0.0.7.6,18808,17620,72,23628,1720,61848
fail10_test5,1,0.0.8.1,16804,89732,504,15756,8128,130924
fail10_test5,1,0.0.8.2,18080,46604,72,20028,4912,89696
fail10_test5,1,0.0.8.3,17448,50364,1440,25448,4448,99148
fail10_test5,1,0.0.8.4,15940,107752,1260,17984,6148,149084
fail10_test5,1,0.0.8.5,16764,72264,1104,22636,4452,117220
fail10_test5,1,0.0.8.6,16616,81844,384,13860,6988,119692
fail10_test5,1,0.0.9.1,17444,59864,1272,19436,5832,103848
fail10_test5,1,0.0.9.2,17980,35512,144,18604,3160,75400
fail10_test5,1,0.0.9.3,17636,46228,864,19368,4752,88848
fail10_test5,1,0.0.9.4,17004,72184,1656,21348,4720,116912
fail10_test5,1,0.0.9.5,17444,66740,972,22452,5808,113416
fail10_test5,1,0.0.9.6,17060,69932,72,19900,6492,113456
fail10_test5,1,0.0.10.1,17684,50456,324,16276,5644,90384
fail10_test5,1,0.0.10.2,16904,67032,1440,15416,5900,106692
fail10_test5,1,0.0.10.3,18080,45100,144,22360,5116,90800
fail10_test5,1,0.0.10.4,17884,41884,372,16724,3420,80284
fail10_test5,1,0.0.10.5,17932,47476,252,21792,4408,91860
fail10_test5,1,0.0.10.6,17840,37988,1236,25428,4516,87008
fail10_test5,1,0.0.11.1,18172,35400,120,20168,2396,76256
fail10_test5,1,0.0.11.2,17248,50572,216,14476,3792,86304
fail10_test5,1,0.0.11.3,17060,71204,144,23028,8152,119588
fail10_test5,1,0.0.11.4,16080,89644,360,20292,8620,134996
fail10_test5,1,0.0.11.5,16564,98028,180,21920,8692,145384
fail10_test5,1,0.0.11.6,17208,69812,36,13172,5688,105916
