config,hop,module,helloOverhead,DDOverhead,LSROverhead,LSUOverhead,LSACKOverhead,total
fail20_test1,4,0.0.9.2,15452,107028,432,264812,63632,451356
fail20_test1,4,0.0.9.3,17100,56492,180,298116,95656,467544
fail20_test1,4,0.0.9.4,17052,59964,180,279700,81632,438528
fail20_test1,4,0.0.9.5,15632,103380,36,285564,96496,501108
fail20_test1,4,0.0.9.6,15840,102772,36,276112,87492,482252
fail20_test1,4,0.0.10.1,15392,113300,900,251776,63132,444500
fail20_test1,4,0.0.10.2,15156,115900,504,219464,56072,407096
fail20_test1,4,0.0.10.3,15444,73796,1728,276796,42776,410540
fail20_test1,4,0.0.10.4,15984,81092,924,244380,51092,393472
fail20_test1,4,0.0.10.5,15584,99704,492,271112,70848,457740
fail20_test1,4,0.0.10.6,15684,109832,240,263520,77036,466312
fail20_test1,4,0.0.11.1,15416,101500,1596,261836,55668,436016
fail20_test1,4,0.0.11.2,15900,99192,180,202520,60536,378328
fail20_test1,4,0.0.11.3,15012,119708,1056,210748,44208,390732
fail20_test1,4,0.0.11.4,15644,104244,648,207496,41960,369992
fail20_test1,4,0.0.11.5,16216,101388,108,237476,67888,423076
fail20_test1,4,0.0.11.6,15108,135916,252,234464,63276,449016
fail20_test2,4,0.0.1.1,14576,118148,2160,198324,34932,368140
fail20_test2,4,0.0.1.2,15856,84840,972,194880,51716,348264
fail20_test2,4,0.0.1.3,15688,80108,2052,242020,40132,380000
fail20_test2,4,0.0.1.4,16092,72944,1584,199092,42756,332468
fail20_test2,4,0.0.1.5,16572,58880,1692,192504,35976,305624
fail20_test2,4,0.0.1.6,16864,56988,288,151760,33756,259656
fail20_test2,4,0.0.2.1,14976,116256,2520,213828,22520,370100
fail20_test2,4,0.0.2.2,15112,123780,432,186960,40268,366552
fail20_test2,4,0.0.2.3,15840,96328,468,210340,51248,374224
fail20_test2,4,0.0.2.4,16756,73376,120,215792,67384,373428
fail20_test2,4,0.0.2.5,15884,91992,1188,200992,40052,350108
fail20_test2,4,0.0.2.6,15532,111844,144,124744,33208,285472
fail20_test2,4,0.0.3.1,15192,109504,1152,215240,32760,373848
fail20_test2,4,0.0.3.2,15976,101060,144,234432,67524,419136
fail20_test2,4,0.0.3.3,19200,0,0,313740,108860,441800
fail20_test2,4,0.0.3.4,17444,49772,540,268716,88224,424696
fail20_test2,4,0.0.3.5,15924,92384,2340,225080,26136,361864
fail20_test2,4,0.0.3.6,16168,113292,36,152016,41172,322684
fail20_test2,4,0.0.4.1,15924,104404,108,228184,67064,415684
fail20_test2,4,0.0.4.2,15440,127072,408,261860,71984,476764
fail20_test2,4,0.0.4.3,17000,70924,1332,322640,63784,475680
fail20_test2,4,0.0.4.4,16324,87544,1152,228756,54640,388416
fail20_test2,4,0.0.4.5,16184,68700,2340,186180,18288,291692
fail20_test2,4,0.0.4.6,16120,96684,156,188212,54948,356120
fail20_test2,4,0.0.5.1,17248,68728,180,264472,83348,433976
fail20_test2,4,0.0.5.2,16364,102124,108,301448,89880,509924
fail20_test2,4,0.0.5.3,16952,67504,0,310624,73468,468548
fail20_test2,4,0.0.5.4,16268,89100,540,270408,67972,444288
fail20_test2,4,0.0.5.5,15640,95176,1188,179548,26396,317948
fail20_test2,4,0.0.5.6,15204,116152,1512,183204,47656,363728
fail20_test2,4,0.0.6.1,16772,56636,2364,309300,43636,428708
fail20_test2,4,0.0.6.2,17696,58064,108,279336,91628,446832
fail20_test2,4,0.0.6.3,19200,0,0,308588,116496,444284
fail20_test2,4,0.0.6.4,16820,81580,144,246044,84088,428676
fail20_test2,4,0.0.6.5,15692,95008,1332,181948,37860,331840
fail20_test2,4,0.0.6.6,15312,97608,876,139456,30848,284100
fail20_test2,4,0.0.7.1,14772,128856,276,160880,32440,337224
fail20_test2,4,0.0.7.2,14820,135288,1044,257240,48732,457124
fail20_test2,4,0.0.7.3,16860,57844,864,295228,67704,438500
fail20_test2,4,0.0.7.4,15948,106888,324,234000,62128,419288
fail20_test2,4,0.0.7.5,14764,114904,1584,223872,39840,394964
fail20_test2,4,0.0.7.6,16180,91044,228,182028,48068,337548
fail20_test2,4,0.0.8.1,14964,118036,216,215492,66340,415048
fail20_test2,4,0.0.8.2,14716,128172,1368,231384,51388,427028
fail20_test2,4,0.0.8.3,16328,81244,804,249636,71580,419592
fail20_test2,4,0.0.8.4,15780,94652,576,233104,59604,403716
fail20_test2,4,0.0.8.5,14820,109656,828,194360,50644,370308
fail20_test2,4,0.0.8.6,16952,61596,108,231128,88792,398576
fail20_test2,4,0.0.9.1,17152,53672,648,277208,81048,429728
fail20_test2,4,0.0.9.2,15932,90384,1944,258828,35784,402872
fail20_test2,4,0.0.9.3,16716,67892,1512,224356,52544,363020
fail20_test2,4,0.0.9.4,16272,72464,2028,215024,42072,347860
fail20_test2,4,0.0.9.5,15444,95472,2700,188236,32772,334624
fail20_test2,4,0.0.9.6,16616,71096,180,257968,70944,416804
fail20_test2,4,0.0.10.1,16328,85772,180,245844,76856,424980
fail20_test2,4,0.0.10.2,15944,83500,1080,238920,54152,393596
fail20_test2,4,0.0.10.3,15216,103020,216,188468,49296,356216
fail20_test2,4,0.0.10.4,15936,95464,1548,167836,24916,305700
fail20_test2,4,0.0.10.5,15448,89192,1404,140492,10776,257312
fail20_test2,4,0.0.10.6,15644,91268,108,205444,46348,358812
fail20_test2,4,0.0.11.1,16968,71304,1308,250840,65172,405592
fail20_test2,4,0.0.11.2,17596,38944,0,220784,68908,346232
fail20_test2,4,0.0.11.3,16420,82096,576,213928,65356,378376
fail20_test2,4,0.0.11.4,15648,111208,624,172292,48808,348580
fail20_test2,4,0.0.11.5,14668,125396,312,143716,48656,332748
fail20_test2,4,0.0.11.6,16420,83316,36,204780,67588,372140
fail20_test3,4,0.0.1.1,15280,93244,1392,252852,59832,422600
fail20_test3,4,0.0.1.2,15648,94092,1992,249044,42968,403744
fail20_test3,4,0.0.1.3,15852,96796,1092,258704,59360,431804
fail20_test3,4,0.0.1.4,15896,77880,1704,280880,53780,430140
fail20_test3,4,0.0.1.5,16628,70788,816,239460,55048,382740
fail20_test3,4,0.0.1.6,15304,124444,156,214572,53200,407676
fail20_test3,4,0.0.2.1,15252,119876,1188,240492,53168,429976
fail20_test3,4,0.0.2.2,15648,99092,2196,270900,25020,412856
fail20_test3,4,0.0.2.3,16464,81804,36,268500,64184,430988
fail20_test3,4,0.0.2.4,15944,106724,72,302608,91088,516436
fail20_test3,4,0.0.2.5,16124,97624,264,270740,73348,458100
fail20_test3,4,0.0.2.6,16220,103012,396,236172,76520,432320
fail20_test3,4,0.0.3.1,14472,111196,828,254160,50296,430952
fail20_test3,4,0.0.3.2,15492,99668,864,246172,53464,415660
fail20_test3,4,0.0.3.3,19200,0,0,331968,131128,482296
fail20_test3,4,0.0.3.4,17636,46840,288,382660,122224,569648
fail20_test3,4,0.0.3.5,15404,120060,180,324444,93660,553748
fail20_test3,4,0.0.3.6,14852,119412,144,271512,66444,472364
fail20_test3,4,0.0.4.1,15684,79828,1896,297296,50932,445636
fail20_test3,4,0.0.4.2,14960,114884,1116,231268,30324,392552
fail20_test3,4,0.0.4.3,15584,118652,624,286220,71044,492124
fail20_test3,4,0.0.4.4,15436,121208,780,287504,71092,496020
fail20_test3,4,0.0.4.5,15788,99960,828,302844,75032,494452
fail20_test3,4,0.0.4.6,16072,91976,72,260180,88916,457216
fail20_test3,4,0.0.5.1,15992,74236,540,265080,62872,418720
fail20_test3,4,0.0.5.2,16272,91676,72,277064,67604,452688
fail20_test3,4,0.0.5.3,16776,83504,108,311688,95772,507848
fail20_test3,4,0.0.5.4,15052,127696,468,290896,61476,495588
fail20_test3,4,0.0.5.5,15396,108232,444,264164,68976,457212
fail20_test3,4,0.0.5.6,16916,75312,84,272596,94636,459544
fail20_test3,4,0.0.6.1,15164,111848,792,251524,47876,427204
fail20_test3,4,0.0.6.2,16812,74296,72,255716,73284,420180
fail20_test3,4,0.0.6.3,19200,0,0,306324,109348,434872
fail20_test3,4,0.0.6.4,17112,64644,288,250328,82988,415360
fail20_test3,4,0.0.6.5,16048,89984,2268,277020,47456,432776
fail20_test3,4,0.0.6.6,17300,60336,612,219356,60888,358492
fail20_test3,4,0.0.7.1,15352,100996,1896,290788,38272,447304
fail20_test3,4,0.0.7.2,16480,88512,36,271772,59640,436440
fail20_test3,4,0.0.7.3,16228,90844,720,317400,86096,511288
fail20_test3,4,0.0.7.4,16568,80576,828,296444,65772,460188
fail20_test3,4,0.0.7.5,14520,121712,840,165848,31516,334436
fail20_test3,4,0.0.7.6,14672,123612,1140,192516,41236,373176
fail20_test3,4,0.0.8.1,16532,78228,144,254700,75720,425324
fail20_test3,4,0.0.8.2,17004,74464,252,284632,85776,462128
fail20_test3,4,0.0.8.3,16024,89200,792,297548,72628,476192
fail20_test3,4,0.0.8.4,15980,97612,912,250804,58560,423868
fail20_test3,4,0.0.8.5,15880,84360,1872,225864,29824,357800
fail20_test3,4,0.0.8.6,17204,63020,180,222500,62536,365440
fail20_test3,4,0.0.9.1,16320,93268,144,289740,92240,491712
fail20_test3,4,0.0.9.2,16172,91804,1608,340392,73280,523256
fail20_test3,4,0.0.9.3,16468,78580,72,285484,73364,453968
fail20_test3,4,0.0.9.4,16424,82964,300,271528,84088,455304
fail20_test3,4,0.0.9.5,15984,95880,144,225880,59324,397212
fail20_test3,4,0.0.9.6,16516,83144,684,288472,67344,456160
fail20_test3,4,0.0.10.1,16176,106308,696,272252,74992,470424
fail20_test3,4,0.0.10.2,16368,92688,120,287076,76988,473240
fail20_test3,4,0.0.10.3,16320,99524,252,258136,79164,453396
fail20_test3,4,0.0.10.4,15940,76932,1140,236672,57328,388012
fail20_test3,4,0.0.10.5,16228,75968,1548,254228,47252,395224
fail20_test3,4,0.0.10.6,15636,109392,1368,208572,27968,362936
fail20_test3,4,0.0.11.1,16040,97188,252,267112,82392,462984
fail20_test3,4,0.0.11.2,16180,99092,72,250664,73036,439044
fail20_test3,4,0.0.11.3,15984,93708,720,240564,59736,410712
fail20_test3,4,0.0.11.4,15396,108252,264,176188,44316,344416
fail20_test3,4,0.0.11.5,15848,99408,108,192292,47944,355600
fail20_test3,4,0.0.11.6,15252,123392,180,193452,48684,380960
fail20_test4,4,0.0.1.1,15068,126456,1224,249628,52316,444692
fail20_test4,4,0.0.1.2,15208,107472,468,214404,50684,388236
fail20_test4,4,0.0.1.3,16336,77040,1272,245564,46232,386444
fail20_test4,4,0.0.1.4,16232,74972,2412,263920,30860,388396
fail20_test4,4,0.0.1.5,15064,101992,2220,229292,24756,373324
fail20_test4,4,0.0.1.6,15952,90288,444,233156,56496,396336
fail20_test4,4,0.0.2.1,16224,77636,336,287280,82736,464212
fail20_test4,4,0.0.2.2,15980,89964,108,273432,77644,457128
fail20_test4,4,0.0.2.3,16612,85380,72,233372,56860,392296
fail20_test4,4,0.0.2.4,17308,60828,36,234608,57168,369948
fail20_test4,4,0.0.2.5,15840,87000,312,209896,55132,368180
fail20_test4,4,0.0.2.6,16664,83852,36,241868,81460,423880
fail20_test4,4,0.0.3.1,15640,95752,0,309128,94040,514560
fail20_test4,4,0.0.3.2,16520,76700,36,316712,103200,513168
fail20_test4,4,0.0.3.3,19200,0,0,363716,111092,494008
fail20_test4,4,0.0.3.4,16760,65092,696,280556,80692,443796
fail20_test4,4,0.0.3.5,14916,125272,576,222376,56256,419396
fail20_test4,4,0.0.3.6,16812,78840,480,294648,81576,472356
fail20_test4,4,0.0.4.1,16520,91676,216,251860,83368,443640
fail20_test4,4,0.0.4.2,16560,78996,324,276844,80780,453504
fail20_test4,4,0.0.4.3,16280,71344,900,288592,69908,447024
fail20_test4,4,0.0.4.4,15728,102272,1008,238472,51568,409048
fail20_test4,4,0.0.4.5,15880,97544,1008,200960,39916,355308
fail20_test4,4,0.0.4.6,15100,131320,252,198788,45512,390972
fail20_test4,4,0.0.5.1,15880,84720,1836,232332,44972,379740
fail20_test4,4,0.0.5.2,15896,86220,1728,260820,34080,398744
fail20_test4,4,0.0.5.3,16520,65272,108,244636,63760,390296
fail20_test4,4,0.0.5.4,16144,94300,360,225668,63612,400084
fail20_test4,4,0.0.5.5,16416,74756,1944,224684,34660,352460
fail20_test4,4,0.0.5.6,15396,124868,1476,173992,27548,343280
fail20_test4,4,0.0.6.1,15848,86940,2688,235172,33636,374284
fail20_test4,4,0.0.6.2,17020,71048,108,200668,51812,340656
fail20_test4,4,0.0.6.3,19200,0,0,248596,91192,358988
fail20_test4,4,0.0.6.4,16756,71732,360,229628,74424,392900
fail20_test4,4,0.0.6.5,16384,86592,72,196500,49708,349256
fail20_test4,4,0.0.6.6,15900,82724,144,132532,22892,254192
fail20_test4,4,0.0.7.1,15888,95052,2232,233240,36624,383036
fail20_test4,4,0.0.7.2,15100,115220,1092,222696,46572,400680
fail20_test4,4,0.0.7.3,16032,79956,696,239816,54360,390860
fail20_test4,4,0.0.7.4,15748,109192,72,242972,70592,438576
fail20_test4,4,0.0.7.5,16960,77104,144,233420,79184,406812
fail20_test4,4,0.0.7.6,16280,81264,1080,204828,32376,335828
fail20_test4,4,0.0.8.1,14608,143876,1140,187052,38244,384920
fail20_test4,4,0.0.8.2,14580,148924,396,158252,47100,369252
fail20_test4,4,0.0.8.3,14956,100548,1632,201144,31048,349328
fail20_test4,4,0.0.8.4,15788,105580,408,213324,52540,387640
fail20_test4,4,0.0.8.5,17048,73856,540,235872,66360,393676
fail20_test4,4,0.0.8.6,16364,93336,180,166452,47164,323496
fail20_test4,4,0.0.9.1,16224,92760,1584,232672,37964,381204
fail20_test4,4,0.0.9.2,15408,118280,552,191620,60424,386284
fail20_test4,4,0.0.9.3,14816,112156,2460,218724,23284,371440
fail20_test4,4,0.0.9.4,14880,107008,1152,201532,35996,360568
fail20_test4,4,0.0.9.5,16280,90328,180,243872,75620,426280
fail20_test4,4,0.0.9.6,15784,98256,432,200896,45744,361112
fail20_test4,4,0.0.10.1,14612,114164,1476,215248,36624,382124
fail20_test4,4,0.0.10.2,15200,118364,864,220232,60320,414980
fail20_test4,4,0.0.10.3,15456,92784,288,223024,54284,385836
fail20_test4,4,0.0.10.4,15932,73756,936,243820,47804,382248
fail20_test4,4,0.0.10.5,16324,87244,720,235144,50740,390172
fail20_test4,4,0.0.10.6,15692,99692,108,197684,52952,366128
fail20_test4,4,0.0.11.1,15492,96124,1692,247920,44648,405876
fail20_test4,4,0.0.11.2,16280,91384,144,210916,63656,382380
fail20_test4,4,0.0.11.3,16140,89224,0,220960,75292,401616
fail20_test4,4,0.0.11.4,16376,84512,684,228972,66404,396948
fail20_test4,4,0.0.11.5,16144,89740,156,196776,53360,356176
fail20_test4,4,0.0.11.6,16960,68020,72,237248,73636,395936
fail20_test5,4,0.0.1.1,15364,81348,4032,274052,5724,380520
fail20_test5,4,0.0.1.2,15404,88788,1176,214644,31692,351704
fail20_test5,4,0.0.1.3,16124,94364,432,231632,71712,414264
fail20_test5,4,0.0.1.4,15064,93476,2436,273768,42304,427048
fail20_test5,4,0.0.1.5,15216,104976,1176,201172,42724,365264
fail20_test5,4,0.0.1.6,15264,92360,840,166128,42512,317104
fail20_test5,4,0.0.2.1,16516,76224,756,252616,43464,389576
fail20_test5,4,0.0.2.2,16096,88528,972,300752,68744,475092
fail20_test5,4,0.0.2.3,17008,70088,108,285088,94476,466768
fail20_test5,4,0.0.2.4,16240,78224,192,261124,70280,426060
fail20_test5,4,0.0.2.5,15976,87068,1080,234616,58776,397516
fail20_test5,4,0.0.2.6,15304,103668,180,212176,58036,389364
fail20_test5,4,0.0.3.1,17004,74200,72,335292,98228,524796
fail20_test5,4,0.0.3.2,17688,45320,0,371696,109164,543868
fail20_test5,4,0.0.3.3,19200,0,0,376444,133972,529616
fail20_test5,4,0.0.3.4,15792,95732,792,300768,68320,481404
fail20_test5,4,0.0.3.5,15296,112144,468,257604,52252,437764
fail20_test5,4,0.0.3.6,16228,94508,180,263800,75428,450144
fail20_test5,4,0.0.4.1,16176,98936,444,303480,69520,488556
fail20_test5,4,0.0.4.2,16328,108852,432,317936,78740,522288
fail20_test5,4,0.0.4.3,17148,60968,684,338008,79252,496060
fail20_test5,4,0.0.4.4,15252,96316,1560,275340,38684,427152
fail20_test5,4,0.0.4.5,15884,103772,144,238472,66988,425260
fail20_test5,4,0.0.4.6,16124,104280,108,246492,83340,450344
fail20_test5,4,0.0.5.1,15552,100492,1308,316648,51712,485712
fail20_test5,4,0.0.5.2,16316,99484,444,345584,68644,530472
fail20_test5,4,0.0.5.3,16908,73016,180,330100,85916,506120
fail20_test5,4,0.0.5.4,15512,103108,1944,322048,31060,473672
fail20_test5,4,0.0.5.5,15888,106092,228,231508,52764,406480
fail20_test5,4,0.0.5.6,15800,100032,216,247008,64404,427460
fail20_test5,4,0.0.6.1,16916,78100,540,322904,101856,520316
fail20_test5,4,0.0.6.2,17688,57576,36,326324,107320,508944
fail20_test5,4,0.0.6.3,19200,0,0,334784,130592,484576
fail20_test5,4,0.0.6.4,16724,80712,0,277740,81868,457044
fail20_test5,4,0.0.6.5,15464,118968,540,282712,70976,488660
fail20_test5,4,0.0.6.6,15156,89020,180,268304,73356,446016
fail20_test5,4,0.0.7.1,16716,88468,144,325592,102068,532988
fail20_test5,4,0.0.7.2,15252,138304,648,325572,70340,550116
fail20_test5,4,0.0.7.3,15556,102796,612,294216,77108,490288
fail20_test5,4,0.0.7.4,15452,118572,72,291832,80432,506360
fail20_test5,4,0.0.7.5,15596,117056,768,325432,79824,538676
fail20_test5,4,0.0.7.6,14916,113208,720,318116,71880,518840
fail20_test5,4,0.0.8.1,15732,92920,660,295772,80440,485524
fail20_test5,4,0.0.8.2,14672,150872,732,239744,55272,461292
fail20_test5,4,0.0.8.3,15692,86796,2460,315512,37564,458024
fail20_test5,4,0.0.8.4,16520,72560,432,266264,51332,407108
fail20_test5,4,0.0.8.5,15052,120268,384,277684,62592,475980
fail20_test5,4,0.0.8.6,15832,107628,492,285008,75440,484400
fail20_test5,4,0.0.9.1,14512,108460,660,283044,72172,478848
fail20_test5,4,0.0.9.2,15248,119180,1404,265916,43784,445532
fail20_test5,4,0.0.9.3,15596,84340,1488,244332,27248,373004
fail20_test5,4,0.0.9.4,16320,82052,108,265488,67220,431188
fail20_test5,4,0.0.9.5,16764,90056,396,351788,103692,562696
fail20_test5,4,0.0.9.6,15796,115068,324,316692,92400,540280
fail20_test5,4,0.0.10.1,16232,92380,288,261852,88700,459452
fail20_test5,4,0.0.10.2,16472,82656,252,224052,65336,388768
fail20_test5,4,0.0.10.3,16268,86340,1596,269016,58096,431316
fail20_test5,4,0.0.10.4,15888,107488,324,240548,64500,428748
fail20_test5,4,0.0.10.5,15776,112224,612,285804,69080,483496
fail20_test5,4,0.0.10.6,15832,117488,180,275608,87620,496728
fail20_test5,4,0.0.11.1,15312,105356,1044,225756,32608,380076
fail20_test5,4,0.0.11.2,14548,126736,612,176560,38732,357188
fail20_test5,4,0.0.11.3,15024,127724,192,200924,57132,400996
fail20_test5,4,0.0.11.4,14528,137072,180,198200,54048,404028
fail20_test5,4,0.0.11.5,15108,126176,888,237540,49956,429668
fail20_test5,4,0.0.11.6,15260,113312,228,189992,49900,368692
