config,hop,module,simtime,isNoEntry,isStub,isLoop
fail10_test1,0,Network.ospfRouter_4_5.ipv4,51.59905904,1,0,0
fail10_test1,0,Network.ospfRouter_4_5.ipv4,51.69905904,1,0,0
fail10_test1,0,Network.ospfRouter_4_5.ipv4,51.79905904,1,0,0
fail10_test1,0,Network.ospfRouter_4_5.ipv4,51.89905904,1,0,0
fail10_test1,0,Network.ospfRouter_4_5.ipv4,51.99905904,1,0,0
fail10_test1,0,Network.ospfRouter_4_5.ipv4,52.12086256,1,0,0
fail10_test1,0,Network.ospfRouter_4_5.ipv4,52.19398904,1,0,0
fail10_test1,0,Network.ospfRouter_4_5.ipv4,52.29398904,1,0,0
fail10_test1,0,Network.ospfRouter_4_5.ipv4,52.39398904,1,0,0
fail10_test1,0,Network.ospfRouter_4_5.ipv4,52.49398904,1,0,0
fail10_test1,0,Network.ospfRouter_4_5.ipv4,52.59398904,1,0,0
fail10_test1,0,Network.ospfRouter_4_5.ipv4,52.69398904,1,0,0
fail10_test1,0,Network.ospfRouter_4_5.ipv4,52.79398904,1,0,0
fail10_test1,0,Network.ospfRouter_4_5.ipv4,52.89398904,1,0,0
fail10_test1,0,Network.ospfRouter_4_5.ipv4,52.99398904,1,0,0
fail10_test1,0,Network.ospfRouter_10_3.ipv4,53.07960796,1,0,0
fail10_test1,0,Network.ospfRouter_4_5.ipv4,53.09398904,1,0,0
fail10_test1,0,Network.ospfRouter_10_3.ipv4,53.17960796,1,0,0
fail10_test4,0,Network.ospfRouter_5_3.ipv4,80.75040772,0,0,1
fail10_test4,0,Network.ospfRouter_5_3.ipv4,80.76658916,0,0,1
fail10_test4,0,Network.ospfRouter_5_3.ipv4,80.86658916,0,0,1
fail10_test4,0,Network.ospfRouter_5_3.ipv4,80.96658916,0,0,1
fail10_test4,0,Network.ospfRouter_5_3.ipv4,81.06658916,0,0,1
fail10_test4,0,Network.ospfRouter_5_3.ipv4,81.16658916,0,0,1
fail10_test4,0,Network.ospfRouter_5_3.ipv4,81.26658916,0,0,1
fail10_test4,0,Network.ospfRouter_5_3.ipv4,81.46658916,0,0,1
fail10_test4,0,Network.ospfRouter_5_3.ipv4,81.66658916,0,0,1
fail10_test4,0,Network.ospfRouter_8_3.ipv4,81.73795096,1,0,0
fail10_test4,0,Network.ospfRouter_5_3.ipv4,81.76658916,0,0,1
fail10_test4,0,Network.ospfRouter_8_3.ipv4,81.83795096,1,0,0
